date,Temperature,Humidity,Light,CO2,Occupancy
2015-02-03 00:21:00,21,22,0,447,0
2015-02-03 00:22:00,21,22,0,444,0
2015-02-03 00:23:00,21,22,0,444,0
2015-02-03 00:23:59,21,22,0,452,0
2015-02-03 00:24:59,21,22,0,448,0
2015-02-03 00:26:00,21,22,0,449,0
2015-02-03 00:27:00,21,22,0,449,0
2015-02-03 00:28:00,21,22,0,446,0
2015-02-03 00:29:00,21,22,0,447,0
2015-02-03 00:29:59,21,22,0,448,0
2015-02-03 00:30:59,21,22,0,447,0
2015-02-03 00:32:00,21,22,0,447,0
2015-02-03 00:33:00,21,22,0,449,0
2015-02-03 00:34:00,21,22,0,451,0
2015-02-03 00:35:00,21,22,0,454,0
2015-02-03 00:36:00,21,22,0,451,0
2015-02-03 00:36:59,21,22,0,450,0
2015-02-03 00:38:00,21,22,0,450,0
2015-02-03 00:39:00,21,22,0,449,0
2015-02-03 00:40:00,21,22,0,446,0
2015-02-03 00:40:59,21,22,0,443,0
2015-02-03 00:42:00,21,22,0,443,0
2015-02-03 00:42:59,21,22,0,448,0
2015-02-03 00:43:59,21,22,0,454,0
2015-02-03 00:45:00,21,22,0,452,0
2015-02-03 00:46:00,21,22,0,451,0
2015-02-03 00:47:00,21,22,0,447,0
2015-02-03 00:48:00,21,22,0,449,0
2015-02-03 00:49:00,21,22,0,451,0
2015-02-03 00:49:59,21,22,0,447,0
2015-02-03 00:51:00,21,22,0,447,0
2015-02-03 00:52:00,21,22,0,454,0
2015-02-03 00:53:00,21,22,0,451,0
2015-02-03 00:53:59,21,22,0,449,0
2015-02-03 00:55:00,21,22,0,454,0
2015-02-03 00:55:59,21,22,0,448,0
2015-02-03 00:56:59,21,22,0,452,0
2015-02-03 00:58:00,21,22,0,453,0
2015-02-03 00:59:00,21,22,0,455,0
2015-02-03 01:00:00,21,22,0,453,0
2015-02-03 01:01:00,21,22,0,448,0
2015-02-03 01:01:59,21,22,0,448,0
2015-02-03 01:02:59,21,22,0,448,0
2015-02-03 01:04:00,21,22,0,451,0
2015-02-03 01:05:00,21,22,0,451,0
2015-02-03 01:06:00,21,22,0,451,0
2015-02-03 01:07:00,21,22,0,450,0
2015-02-03 01:08:00,21,22,0,453,0
2015-02-03 01:08:59,21,22,0,454,0
2015-02-03 01:09:59,21,22,0,452,0
2015-02-03 01:11:00,21,22,0,452,0
2015-02-03 01:12:00,21,22,0,451,0
2015-02-03 01:13:00,21,22,0,450,0
2015-02-03 01:14:00,21,22,0,450,0
2015-02-03 01:14:59,21,22,0,449,0
2015-02-03 01:15:59,21,22,0,451,0
2015-02-03 01:17:00,21,22,0,449,0
2015-02-03 01:18:00,21,22,0,448,0
2015-02-03 01:19:00,21,22,0,443,0
2015-02-03 01:20:00,21,22,0,447,0
2015-02-03 01:21:00,21,22,0,449,0
2015-02-03 01:21:59,21,22,0,451,0
2015-02-03 01:23:00,21,22,0,452,0
2015-02-03 01:24:00,21,22,0,455,0
2015-02-03 01:25:00,21,22,0,452,0
2015-02-03 01:25:59,21,22,0,453,0
2015-02-03 01:27:00,21,22,0,448,0
2015-02-03 01:27:59,21,22,0,446,0
2015-02-03 01:28:59,21,22,0,447,0
2015-02-03 01:30:00,21,22,0,446,0
2015-02-03 01:31:00,21,22,0,445,0
2015-02-03 01:32:00,21,22,0,445,0
2015-02-03 01:33:00,21,22,0,446,0
2015-02-03 01:34:00,21,22,0,443,0
2015-02-03 01:34:59,21,22,0,447,0
2015-02-03 01:36:00,21,22,0,446,0
2015-02-03 01:37:00,21,22,0,445,0
2015-02-03 01:38:00,21,22,0,442,0
2015-02-03 01:38:59,21,22,0,443,0
2015-02-03 01:40:00,21,22,0,443,0
2015-02-03 01:40:59,21,22,0,446,0
2015-02-03 01:41:59,21,22,0,449,0
2015-02-03 01:43:00,21,22,0,445,0
2015-02-03 01:44:00,21,22,0,441,0
2015-02-03 01:45:00,21,22,0,442,0
2015-02-03 01:46:00,21,22,0,442,0
2015-02-03 01:46:59,21,22,0,445,0
2015-02-03 01:47:59,21,22,0,446,0
2015-02-03 01:49:00,21,22,0,443,0
2015-02-03 01:50:00,21,22,0,445,0
2015-02-03 01:51:00,21,22,0,444,0
2015-02-03 01:52:00,21,22,0,443,0
2015-02-03 01:53:00,21,22,0,444,0
2015-02-03 01:53:59,21,22,0,444,0
2015-02-03 01:54:59,21,22,0,443,0
2015-02-03 01:56:00,21,22,0,447,0
2015-02-03 01:57:00,21,22,0,446,0
2015-02-03 01:58:00,21,22,0,446,0
2015-02-03 01:59:00,21,22,0,449,0
2015-02-03 01:59:59,21,22,0,444,0
2015-02-03 02:00:59,21,22,0,444,0
2015-02-03 02:02:00,21,22,0,444,0
2015-02-03 02:03:00,21,22,0,444,0
2015-02-03 02:04:00,21,22,0,451,0
2015-02-03 02:05:00,21,22,0,445,0
2015-02-03 02:06:00,21,22,0,443,0
2015-02-03 02:06:59,21,22,0,446,0
2015-02-03 02:08:00,21,22,0,448,0
2015-02-03 02:09:00,21,22,0,445,0
2015-02-03 02:10:00,21,22,0,443,0
2015-02-03 02:10:59,21,22,0,447,0
2015-02-03 02:12:00,21,22,0,443,0
2015-02-03 02:12:59,21,22,0,441,0
2015-02-03 02:13:59,21,22,0,444,0
2015-02-03 02:15:00,21,22,0,441,0
2015-02-03 02:16:00,21,22,0,440,0
2015-02-03 02:17:00,21,22,0,442,0
2015-02-03 02:18:00,21,22,0,439,0
2015-02-03 02:19:00,21,22,0,439,0
2015-02-03 02:19:59,21,22,0,445,0
2015-02-03 02:21:00,21,22,0,444,0
2015-02-03 02:22:00,21,22,0,440,0
2015-02-03 02:23:00,21,22,0,438,0
2015-02-03 02:23:59,21,22,0,443,0
2015-02-03 02:25:00,21,22,0,441,0
2015-02-03 02:25:59,21,22,0,438,0
2015-02-03 02:26:59,21,22,0,441,0
2015-02-03 02:28:00,21,22,0,438,0
2015-02-03 02:29:00,21,22,0,437,0
2015-02-03 02:30:00,21,22,0,439,0
2015-02-03 02:31:00,21,22,0,440,0
2015-02-03 02:31:59,21,22,0,440,0
2015-02-03 02:32:59,21,22,0,441,0
2015-02-03 02:34:00,21,22,0,442,0
2015-02-03 02:35:00,21,22,0,439,0
2015-02-03 02:36:00,21,22,0,440,0
2015-02-03 02:37:00,21,22,0,438,0
2015-02-03 02:38:00,21,22,0,439,0
2015-02-03 02:38:59,21,22,0,442,0
2015-02-03 02:39:59,21,22,0,448,0
2015-02-03 02:41:00,21,22,0,442,0
2015-02-03 02:42:00,21,22,0,442,0
2015-02-03 02:43:00,21,22,0,446,0
2015-02-03 02:44:00,21,22,0,442,0
2015-02-03 02:44:59,21,22,0,437,0
2015-02-03 02:45:59,21,22,0,439,0
2015-02-03 02:47:00,21,22,0,437,0
2015-02-03 02:48:00,21,22,0,433,0
2015-02-03 02:49:00,21,22,0,428,0
2015-02-03 02:50:00,21,22,0,438,0
2015-02-03 02:51:00,21,22,0,437,0
2015-02-03 02:51:59,21,22,0,435,0
2015-02-03 02:53:00,21,22,0,437,0
2015-02-03 02:54:00,21,22,0,439,0
2015-02-03 02:55:00,21,22,0,441,0
2015-02-03 02:55:59,21,22,0,443,0
2015-02-03 02:57:00,21,22,0,438,0
2015-02-03 02:57:59,21,22,0,436,0
2015-02-03 02:58:59,20,22,0,441,0
2015-02-03 03:00:00,21,22,0,441,0
2015-02-03 03:01:00,21,22,0,437,0
2015-02-03 03:02:00,21,22,0,435,0
2015-02-03 03:03:00,21,22,0,433,0
2015-02-03 03:04:00,21,22,0,435,0
2015-02-03 03:04:59,21,22,0,434,0
2015-02-03 03:06:00,21,22,0,435,0
2015-02-03 03:07:00,21,22,0,437,0
2015-02-03 03:08:00,21,22,0,434,0
2015-02-03 03:08:59,21,22,0,432,0
2015-02-03 03:10:00,21,22,0,437,0
2015-02-03 03:10:59,21,22,0,440,0
2015-02-03 03:11:59,20,22,0,436,0
2015-02-03 03:13:00,20,22,0,433,0
2015-02-03 03:14:00,20,22,0,433,0
2015-02-03 03:15:00,21,22,0,436,0
2015-02-03 03:16:00,20,22,0,436,0
2015-02-03 03:16:59,21,22,0,435,0
2015-02-03 03:17:59,20,22,0,435,0
2015-02-03 03:19:00,20,22,0,437,0
2015-02-03 03:20:00,20,22,0,431,0
2015-02-03 03:21:00,20,22,0,439,0
2015-02-03 03:22:00,20,22,0,442,0
2015-02-03 03:23:00,20,22,0,446,0
2015-02-03 03:23:59,21,22,0,443,0
2015-02-03 03:24:59,20,22,0,438,0
2015-02-03 03:26:00,20,22,0,437,0
2015-02-03 03:27:00,20,22,0,430,0
2015-02-03 03:28:00,21,22,0,431,0
2015-02-03 03:29:00,21,22,0,436,0
2015-02-03 03:29:59,20,22,0,436,0
2015-02-03 03:30:59,20,22,0,434,0
2015-02-03 03:32:00,21,22,0,435,0
2015-02-03 03:33:00,21,22,0,434,0
2015-02-03 03:34:00,21,22,0,434,0
2015-02-03 03:35:00,21,22,0,435,0
2015-02-03 03:36:00,21,22,0,438,0
2015-02-03 03:36:59,21,22,0,439,0
2015-02-03 03:38:00,21,22,0,437,0
2015-02-03 03:39:00,21,22,0,431,0
2015-02-03 03:40:00,21,22,0,436,0
2015-02-03 03:40:59,20,22,0,438,0
2015-02-03 03:42:00,21,22,0,439,0
2015-02-03 03:42:59,21,22,0,437,0
2015-02-03 03:43:59,21,22,0,433,0
2015-02-03 03:45:00,21,22,0,433,0
2015-02-03 03:46:00,20,22,0,434,0
2015-02-03 03:47:00,20,22,0,436,0
2015-02-03 03:48:00,21,23,0,436,0
2015-02-03 03:49:00,21,22,0,431,0
2015-02-03 03:49:59,20,22,0,435,0
2015-02-03 03:51:00,20,22,0,434,0
2015-02-03 03:52:00,20,22,0,430,0
2015-02-03 03:53:00,20,22,0,430,0
2015-02-03 03:53:59,20,22,0,433,0
2015-02-03 03:55:00,20,22,0,436,0
2015-02-03 03:55:59,20,22,0,434,0
2015-02-03 03:56:59,20,23,0,434,0
2015-02-03 03:58:00,20,22,0,430,0
2015-02-03 03:59:00,20,23,0,430,0
2015-02-03 04:00:00,20,23,0,434,0
2015-02-03 04:01:00,20,23,0,436,0
2015-02-03 04:01:59,20,23,0,435,0
2015-02-03 04:02:59,20,23,0,432,0
2015-02-03 04:04:00,20,23,0,438,0
2015-02-03 04:05:00,20,23,0,437,0
2015-02-03 04:06:00,20,23,0,441,0
2015-02-03 04:07:00,20,23,0,438,0
2015-02-03 04:08:00,20,23,0,435,0
2015-02-03 04:08:59,20,23,0,435,0
2015-02-03 04:09:59,20,23,0,436,0
2015-02-03 04:11:00,20,23,0,434,0
2015-02-03 04:12:00,20,23,0,429,0
2015-02-03 04:13:00,20,23,0,432,0
2015-02-03 04:14:00,20,23,0,430,0
2015-02-03 04:14:59,20,23,0,434,0
2015-02-03 04:15:59,20,23,0,434,0
2015-02-03 04:17:00,20,23,0,432,0
2015-02-03 04:18:00,20,22,0,434,0
2015-02-03 04:19:00,20,23,0,436,0
2015-02-03 04:20:00,20,23,0,436,0
2015-02-03 04:21:00,20,23,0,435,0
2015-02-03 04:21:59,20,23,0,437,0
2015-02-03 04:23:00,20,23,0,438,0
2015-02-03 04:24:00,20,23,0,439,0
2015-02-03 04:25:00,20,22,0,438,0
2015-02-03 04:25:59,20,22,0,439,0
2015-02-03 04:27:00,20,23,0,438,0
2015-02-03 04:27:59,20,23,0,434,0
2015-02-03 04:28:59,20,23,0,431,0
2015-02-03 04:30:00,20,23,0,435,0
2015-02-03 04:31:00,20,22,0,433,0
2015-02-03 04:32:00,20,22,0,434,0
2015-02-03 04:33:00,20,23,0,437,0
2015-02-03 04:34:00,20,23,0,434,0
2015-02-03 04:34:59,20,22,0,434,0
2015-02-03 04:36:00,20,22,0,436,0
2015-02-03 04:37:00,20,22,0,434,0
2015-02-03 04:38:00,20,23,0,432,0
2015-02-03 04:38:59,20,23,0,432,0
2015-02-03 04:40:00,20,23,0,433,0
2015-02-03 04:40:59,20,22,0,435,0
2015-02-03 04:41:59,20,23,0,437,0
2015-02-03 04:43:00,20,23,0,433,0
2015-02-03 04:44:00,20,22,0,433,0
2015-02-03 04:45:00,20,22,0,432,0
2015-02-03 04:46:00,20,23,0,432,0
2015-02-03 04:46:59,20,23,0,440,0
2015-02-03 04:47:59,20,23,0,437,0
2015-02-03 04:49:00,20,23,0,439,0
2015-02-03 04:50:00,20,23,0,436,0
2015-02-03 04:51:00,20,23,0,436,0
2015-02-03 04:52:00,20,22,0,438,0
2015-02-03 04:53:00,20,22,0,436,0
2015-02-03 04:53:59,20,23,0,434,0
2015-02-03 04:54:59,20,23,0,432,0
2015-02-03 04:56:00,20,23,0,434,0
2015-02-03 04:57:00,20,23,0,436,0
2015-02-03 04:58:00,20,23,0,435,0
2015-02-03 04:59:00,20,23,0,434,0
2015-02-03 04:59:59,20,23,0,441,0
2015-02-03 05:00:59,20,23,0,441,0
2015-02-03 05:02:00,20,23,0,435,0
2015-02-03 05:03:00,20,23,0,437,0
2015-02-03 05:04:00,20,23,0,436,0
2015-02-03 05:05:00,20,23,0,440,0
2015-02-03 05:06:00,20,23,0,438,0
2015-02-03 05:06:59,20,23,0,435,0
2015-02-03 05:08:00,20,23,0,434,0
2015-02-03 05:09:00,20,23,0,435,0
2015-02-03 05:10:00,20,23,0,437,0
2015-02-03 05:10:59,20,23,0,434,0
2015-02-03 05:12:00,20,23,0,435,0
2015-02-03 05:12:59,20,23,0,433,0
2015-02-03 05:13:59,20,23,0,432,0
2015-02-03 05:15:00,20,23,0,432,0
2015-02-03 05:16:00,20,23,0,432,0
2015-02-03 05:17:00,20,23,0,435,0
2015-02-03 05:18:00,20,23,0,438,0
2015-02-03 05:19:00,20,23,0,437,0
2015-02-03 05:19:59,20,23,0,438,0
2015-02-03 05:21:00,20,23,0,434,0
2015-02-03 05:22:00,20,23,0,436,0
2015-02-03 05:23:00,20,23,0,433,0
2015-02-03 05:23:59,20,23,0,435,0
2015-02-03 05:25:00,20,23,0,439,0
2015-02-03 05:25:59,20,23,0,439,0
2015-02-03 05:26:59,20,23,0,439,0
2015-02-03 05:28:00,20,23,0,438,0
2015-02-03 05:29:00,20,23,0,435,0
2015-02-03 05:30:00,20,23,0,436,0
2015-02-03 05:31:00,20,23,0,436,0
2015-02-03 05:31:59,20,23,0,435,0
2015-02-03 05:32:59,20,23,0,434,0
2015-02-03 05:34:00,20,23,0,434,0
2015-02-03 05:35:00,20,23,0,441,0
2015-02-03 05:36:00,20,23,0,441,0
2015-02-03 05:37:00,20,23,0,438,0
2015-02-03 05:38:00,20,23,0,434,0
2015-02-03 05:38:59,20,23,0,435,0
2015-02-03 05:39:59,20,23,0,435,0
2015-02-03 05:41:00,20,23,0,437,0
2015-02-03 05:42:00,20,23,0,440,0
2015-02-03 05:43:00,20,23,0,433,0
2015-02-03 05:44:00,20,23,0,435,0
2015-02-03 05:44:59,20,23,0,437,0
2015-02-03 05:45:59,20,23,0,435,0
2015-02-03 05:47:00,20,23,0,436,0
2015-02-03 05:48:00,20,23,0,442,0
2015-02-03 05:49:00,20,23,0,436,0
2015-02-03 05:50:00,20,23,0,436,0
2015-02-03 05:51:00,20,23,0,431,0
2015-02-03 05:51:59,20,23,0,434,0
2015-02-03 05:53:00,20,23,0,436,0
2015-02-03 05:54:00,20,23,0,437,0
2015-02-03 05:55:00,20,23,0,437,0
2015-02-03 05:55:59,20,23,0,436,0
2015-02-03 05:57:00,20,23,0,438,0
2015-02-03 05:57:59,20,23,0,432,0
2015-02-03 05:58:59,20,23,0,429,0
2015-02-03 06:00:00,20,23,0,432,0
2015-02-03 06:01:00,20,23,0,437,0
2015-02-03 06:02:00,20,23,0,433,0
2015-02-03 06:03:00,20,23,0,428,0
2015-02-03 06:04:00,20,23,0,436,0
2015-02-03 06:04:59,20,23,0,436,0
2015-02-03 06:06:00,20,23,0,435,0
2015-02-03 06:07:00,20,23,0,436,0
2015-02-03 06:08:00,20,23,0,434,0
2015-02-03 06:08:59,20,23,0,436,0
2015-02-03 06:10:00,20,23,0,435,0
2015-02-03 06:10:59,20,23,0,436,0
2015-02-03 06:11:59,20,23,0,433,0
2015-02-03 06:13:00,20,23,0,428,0
2015-02-03 06:14:00,20,23,0,434,0
2015-02-03 06:15:00,20,23,0,437,0
2015-02-03 06:16:00,20,23,0,434,0
2015-02-03 06:16:59,20,23,0,434,0
2015-02-03 06:17:59,20,23,0,440,0
2015-02-03 06:19:00,20,23,0,436,0
2015-02-03 06:20:00,20,23,0,431,0
2015-02-03 06:21:00,20,23,0,433,0
2015-02-03 06:22:00,20,23,0,435,0
2015-02-03 06:23:00,20,23,0,435,0
2015-02-03 06:23:59,20,23,0,438,0
2015-02-03 06:24:59,20,23,0,438,0
2015-02-03 06:26:00,20,23,0,438,0
2015-02-03 06:27:00,20,23,0,432,0
2015-02-03 06:28:00,20,23,0,433,0
2015-02-03 06:29:00,20,23,0,431,0
2015-02-03 06:29:59,20,23,0,437,0
2015-02-03 06:30:59,20,23,0,434,0
2015-02-03 06:32:00,20,23,0,430,0
2015-02-03 06:33:00,20,23,0,430,0
2015-02-03 06:34:00,20,23,0,434,0
2015-02-03 06:35:00,20,23,0,438,0
2015-02-03 06:36:00,20,23,0,435,0
2015-02-03 06:36:59,20,23,0,432,0
2015-02-03 06:38:00,20,23,0,438,0
2015-02-03 06:39:00,20,23,0,434,0
2015-02-03 06:40:00,20,23,0,436,0
2015-02-03 06:40:59,20,23,0,438,0
2015-02-03 06:42:00,20,23,0,434,0
2015-02-03 06:42:59,20,23,0,433,0
2015-02-03 06:43:59,20,23,0,436,0
2015-02-03 06:45:00,20,23,0,437,0
2015-02-03 06:46:00,20,23,0,438,0
2015-02-03 06:47:00,20,23,0,439,0
2015-02-03 06:48:00,20,23,0,440,0
2015-02-03 06:49:00,20,23,0,441,0
2015-02-03 06:49:59,20,23,0,432,0
2015-02-03 06:51:00,20,23,0,432,0
2015-02-03 06:52:00,20,23,0,435,0
2015-02-03 06:53:00,20,23,0,436,0
2015-02-03 06:53:59,20,23,0,436,0
2015-02-03 06:55:00,20,23,0,436,0
2015-02-03 06:55:59,20,23,0,439,0
2015-02-03 06:56:59,20,23,0,435,0
2015-02-03 06:58:00,20,23,0,431,0
2015-02-03 06:59:00,20,23,0,435,0
2015-02-03 07:00:00,20,23,0,440,0
2015-02-03 07:01:00,20,23,0,431,0
2015-02-03 07:01:59,20,23,0,431,0
2015-02-03 07:02:59,20,23,0,432,0
2015-02-03 07:04:00,20,23,0,438,0
2015-02-03 07:05:00,20,23,0,437,0
2015-02-03 07:06:00,20,23,0,432,0
2015-02-03 07:07:00,20,23,0,433,0
2015-02-03 07:08:00,20,23,0,435,0
2015-02-03 07:08:59,20,23,0,437,0
2015-02-03 07:09:59,20,23,0,438,0
2015-02-03 07:11:00,20,23,0,439,0
2015-02-03 07:12:00,20,23,0,441,0
2015-02-03 07:13:00,20,23,0,435,0
2015-02-03 07:14:00,20,23,0,434,0
2015-02-03 07:14:59,20,23,0,439,0
2015-02-03 07:15:59,20,23,0,442,0
2015-02-03 07:17:00,20,23,0,445,0
2015-02-03 07:18:00,20,23,0,441,0
2015-02-03 07:19:00,20,23,0,441,0
2015-02-03 07:20:00,20,23,0,440,0
2015-02-03 07:21:00,20,23,0,440,0
2015-02-03 07:21:59,20,23,0,442,0
2015-02-03 07:23:00,20,23,0,441,0
2015-02-03 07:24:00,20,23,0,437,0
2015-02-03 07:25:00,20,23,0,439,0
2015-02-03 07:25:59,20,23,0,439,0
2015-02-03 07:27:00,20,23,0,439,0
2015-02-03 07:27:59,20,23,0,440,0
2015-02-03 07:28:59,20,23,0,445,0
2015-02-03 07:30:00,20,23,0,443,0
2015-02-03 07:31:00,20,23,0,440,0
2015-02-03 07:32:00,20,23,0,435,0
2015-02-03 07:33:00,20,23,0,438,0
2015-02-03 07:34:00,20,23,0,440,0
2015-02-03 07:34:59,20,23,0,438,0
2015-02-03 07:36:00,20,23,217,442,1
2015-02-03 07:37:00,20,23,414,443,1
2015-02-03 07:38:00,20,23,433,446,1
2015-02-03 07:38:59,20,23,419,453,0
2015-02-03 07:40:00,20,23,419,459,0
2015-02-03 07:40:59,20,23,419,470,0
2015-02-03 07:41:59,20,23,416,466,0
2015-02-03 07:43:00,20,23,415,471,1
2015-02-03 07:44:00,20,23,412,477,1
2015-02-03 07:45:00,20,23,412,473,1
2015-02-03 07:46:00,20,23,414,473,1
2015-02-03 07:46:59,20,23,404,480,1
2015-02-03 07:47:59,20,23,397,494,1
2015-02-03 07:49:00,20,24,400,499,1
2015-02-03 07:50:00,20,24,397,501,1
2015-02-03 07:51:00,20,24,398,507,1
2015-02-03 07:52:00,20,24,400,518,1
2015-02-03 07:53:00,20,24,403,520,1
2015-02-03 07:53:59,21,24,408,524,1
2015-02-03 07:54:59,21,24,412,525,1
2015-02-03 07:56:00,21,24,413,531,1
2015-02-03 07:57:00,21,24,414,538,1
2015-02-03 07:58:00,21,24,412,536,1
2015-02-03 07:59:00,21,24,413,538,1
2015-02-03 07:59:59,21,24,412,541,1
2015-02-03 08:00:59,21,24,407,550,1
2015-02-03 08:02:00,21,24,407,555,1
2015-02-03 08:03:00,21,24,405,562,1
2015-02-03 08:04:00,21,24,405,569,1
2015-02-03 08:05:00,21,24,405,568,1
2015-02-03 08:06:00,21,24,412,572,1
2015-02-03 08:06:59,21,24,417,573,1
2015-02-03 08:08:00,21,24,419,583,1
2015-02-03 08:09:00,21,24,419,585,1
2015-02-03 08:10:00,21,24,419,585,1
2015-02-03 08:10:59,21,24,419,585,1
2015-02-03 08:12:00,21,24,419,591,1
2015-02-03 08:12:59,21,24,419,594,1
2015-02-03 08:13:59,21,24,419,601,1
2015-02-03 08:15:00,21,24,419,601,1
2015-02-03 08:16:00,21,24,419,606,1
2015-02-03 08:17:00,21,25,419,609,1
2015-02-03 08:18:00,21,25,419,617,1
2015-02-03 08:19:00,21,25,419,624,1
2015-02-03 08:19:59,21,25,419,626,1
2015-02-03 08:21:00,21,25,419,629,1
2015-02-03 08:22:00,21,25,419,635,1
2015-02-03 08:23:00,21,25,419,641,1
2015-02-03 08:23:59,21,25,422,642,1
2015-02-03 08:25:00,21,25,423,643,1
2015-02-03 08:25:59,21,25,427,644,1
2015-02-03 08:26:59,21,25,433,645,1
2015-02-03 08:28:00,21,25,433,653,1
2015-02-03 08:29:00,21,25,433,658,1
2015-02-03 08:30:00,21,25,433,666,1
2015-02-03 08:31:00,21,25,433,666,1
2015-02-03 08:31:59,21,25,433,667,1
2015-02-03 08:32:59,21,25,433,668,1
2015-02-03 08:34:00,21,25,433,668,1
2015-02-03 08:35:00,21,25,433,673,1
2015-02-03 08:36:00,21,25,433,673,1
2015-02-03 08:37:00,21,25,433,679,1
2015-02-03 08:38:00,21,25,433,684,1
2015-02-03 08:38:59,21,25,440,689,1
2015-02-03 08:39:59,21,25,435,686,1
2015-02-03 08:41:00,21,25,436,690,1
2015-02-03 08:42:00,21,25,443,700,1
2015-02-03 08:43:00,21,25,440,698,1
2015-02-03 08:44:00,21,25,440,696,1
2015-02-03 08:44:59,21,25,441,697,1
2015-02-03 08:45:59,21,25,443,701,1
2015-02-03 08:47:00,21,25,441,701,1
2015-02-03 08:48:00,21,25,441,695,1
2015-02-03 08:49:00,21,25,443,710,1
2015-02-03 08:50:00,21,25,435,715,1
2015-02-03 08:51:00,21,25,435,716,1
2015-02-03 08:51:59,21,25,429,714,1
2015-02-03 08:53:00,21,25,429,709,1
2015-02-03 08:54:00,21,25,429,716,1
2015-02-03 08:55:00,21,25,429,716,1
2015-02-03 08:55:59,21,25,433,725,1
2015-02-03 08:57:00,21,25,429,725,1
2015-02-03 08:57:59,21,25,435,728,1
2015-02-03 08:58:59,21,25,435,729,1
2015-02-03 09:00:00,21,25,441,731,1
2015-02-03 09:01:00,21,25,438,731,1
2015-02-03 09:02:00,21,25,444,736,1
2015-02-03 09:03:00,21,25,441,741,1
2015-02-03 09:04:00,21,25,444,742,1
2015-02-03 09:04:59,21,25,444,742,1
2015-02-03 09:06:00,21,25,444,747,1
2015-02-03 09:07:00,21,25,444,745,1
2015-02-03 09:08:00,21,25,444,742,1
2015-02-03 09:08:59,21,25,444,741,1
2015-02-03 09:10:00,21,25,444,747,0
2015-02-03 09:10:59,21,25,444,746,0
2015-02-03 09:11:59,21,25,444,753,1
2015-02-03 09:13:00,21,25,447,752,1
2015-02-03 09:14:00,21,25,449,750,1
2015-02-03 09:15:00,21,25,455,754,1
2015-02-03 09:16:00,21,25,448,766,1
2015-02-03 09:16:59,21,25,455,782,1
2015-02-03 09:17:59,21,25,453,787,1
2015-02-03 09:19:00,21,26,452,792,1
2015-02-03 09:20:00,21,26,453,800,1
2015-02-03 09:21:00,21,26,455,804,1
2015-02-03 09:22:00,21,26,450,815,1
2015-02-03 09:23:00,21,26,460,830,1
2015-02-03 09:23:59,21,26,442,837,1
2015-02-03 09:24:59,21,26,439,849,1
2015-02-03 09:26:00,21,26,439,854,1
2015-02-03 09:27:00,21,26,439,863,1
2015-02-03 09:28:00,21,26,442,864,1
2015-02-03 09:29:00,21,26,449,872,1
2015-02-03 09:29:59,21,27,454,872,1
2015-02-03 09:30:59,21,27,454,877,1
2015-02-03 09:32:00,21,27,454,890,1
2015-02-03 09:33:00,21,27,454,895,1
2015-02-03 09:34:00,21,27,454,901,1
2015-02-03 09:35:00,21,27,454,910,1
2015-02-03 09:36:00,21,27,454,919,1
2015-02-03 09:36:59,21,27,454,923,1
2015-02-03 09:38:00,21,27,454,927,1
2015-02-03 09:39:00,21,27,454,926,1
2015-02-03 09:40:00,21,27,463,928,1
2015-02-03 09:40:59,21,27,458,935,1
2015-02-03 09:42:00,21,27,463,932,1
2015-02-03 09:42:59,21,27,464,936,1
2015-02-03 09:43:59,21,27,469,947,1
2015-02-03 09:45:00,21,27,461,952,1
2015-02-03 09:46:00,21,27,462,959,1
2015-02-03 09:47:00,21,27,461,967,1
2015-02-03 09:48:00,21,27,464,969,1
2015-02-03 09:49:00,21,27,464,983,1
2015-02-03 09:49:59,21,27,462,983,1
2015-02-03 09:51:00,21,27,453,985,1
2015-02-03 09:52:00,21,27,453,996,1
2015-02-03 09:53:00,21,27,449,1005,1
2015-02-03 09:53:59,22,27,458,1004,1
2015-02-03 09:55:00,22,27,460,1009,1
2015-02-03 09:55:59,22,28,461,1019,1
2015-02-03 09:56:59,22,28,464,1034,1
2015-02-03 09:58:00,22,27,464,1035,1
2015-02-03 09:59:00,22,27,464,1031,1
2015-02-03 10:00:00,22,27,468,1028,1
2015-02-03 10:01:00,22,27,473,1030,1
2015-02-03 10:01:59,22,28,479,1032,1
2015-02-03 10:02:59,22,28,479,1034,1
2015-02-03 10:04:00,22,28,479,1045,1
2015-02-03 10:05:00,22,28,474,1040,1
2015-02-03 10:06:00,22,28,472,1044,1
2015-02-03 10:07:00,22,28,478,1041,1
2015-02-03 10:08:00,22,28,476,1046,1
2015-02-03 10:08:59,22,28,479,1054,1
2015-02-03 10:09:59,22,28,474,1055,1
2015-02-03 10:11:00,22,28,474,1070,1
2015-02-03 10:12:00,22,28,474,1074,1
2015-02-03 10:13:00,22,28,474,1073,1
2015-02-03 10:14:00,22,28,474,1077,1
2015-02-03 10:14:59,22,28,474,1087,1
2015-02-03 10:15:59,22,28,484,1087,1
2015-02-03 10:17:00,22,28,479,1079,1
2015-02-03 10:18:00,22,28,483,1078,1
2015-02-03 10:19:00,22,28,489,1081,1
2015-02-03 10:20:00,22,28,489,1089,1
2015-02-03 10:21:00,22,28,489,1084,1
2015-02-03 10:21:59,22,28,482,1076,1
2015-02-03 10:23:00,22,28,481,1079,1
2015-02-03 10:24:00,22,28,495,1088,1
2015-02-03 10:25:00,22,28,485,1093,1
2015-02-03 10:25:59,22,28,484,1095,1
